f,r,x
47.430152,28.17,166.05
47.455100,28.25,175.86
47.480048,28.33,185.70
47.505000,28.43,195.56
47.529952,28.50,205.54
47.554900,28.60,215.54
47.579848,28.70,225.56
47.604800,28.85,235.69
47.629752,28.90,245.86
47.654700,29.07,255.98
47.679648,29.20,266.23
47.704600,29.33,276.52
47.729552,29.41,286.85
47.754500,29.53,297.33
47.779448,29.74,307.75
47.804400,29.87,318.26
47.829352,30.03,328.81
47.854300,30.25,339.44
47.879248,30.37,350.14
47.904200,30.54,360.92
47.929152,30.83,371.79
47.954100,30.93,382.67
47.979048,31.08,393.49
48.004000,31.31,404.50
48.028952,31.42,415.52
48.053900,31.70,426.66
48.078848,31.96,438.05
48.103800,32.19,449.14
48.128752,32.37,460.60
48.153700,32.54,471.94
48.178648,32.80,483.46
48.203600,33.11,494.89
48.228552,33.41,506.74
48.253500,33.78,518.42
48.278448,33.89,530.19
48.303400,34.09,541.85
48.328352,34.28,553.73
48.353300,34.63,565.71
48.378248,35.07,577.99
48.403200,35.22,590.07
48.428152,35.61,602.40
48.453100,35.87,614.75
48.478048,36.17,627.22
48.503000,36.59,639.96
48.527952,36.76,652.31
48.552900,37.06,664.95
48.577848,37.36,677.77
48.602800,37.69,690.54
48.627752,38.23,703.67
48.652700,38.39,716.83
48.677648,38.74,729.93
48.702600,39.04,743.43
48.727552,39.63,756.69
48.752500,39.67,770.16
48.777448,40.25,783.98
48.802400,40.71,797.88
48.827352,41.04,811.26
48.852300,41.22,825.40
48.877248,41.58,839.19
48.902200,42.25,853.42
48.927152,42.97,867.58
48.952100,43.19,882.23
48.977048,43.48,896.55
49.002000,44.25,911.68
49.026952,44.49,926.09
49.051900,44.60,940.98
49.076848,45.31,955.54
49.101800,45.66,970.88
49.126752,45.98,986.32
49.151700,46.53,1001.66
49.176648,47.21,1017.32
49.201600,47.13,1032.48
49.226552,47.87,1048.59
49.251500,48.75,1064.56
49.276448,48.79,1080.32
49.301400,49.32,1097.16
49.326352,49.63,1113.08
49.351300,50.68,1129.38
49.376248,50.75,1146.75
49.401200,51.00,1162.98
49.426152,52.07,1179.96
49.451100,52.32,1197.10
49.476048,52.99,1214.79
49.501000,53.20,1231.47
49.525952,54.00,1249.71
49.550900,55.09,1267.76
49.575848,55.22,1285.54
49.600800,55.49,1303.78
49.625752,56.61,1321.87
49.650700,56.60,1341.59
49.675648,57.67,1360.20
49.700600,58.17,1378.68
49.725552,58.59,1398.43
49.750500,59.24,1417.14
49.775448,59.93,1436.54
49.800400,61.21,1457.06
49.825352,61.59,1477.65
49.850300,62.49,1497.30
49.875248,63.34,1517.90
49.900200,63.08,1538.33
49.925152,64.22,1559.41
49.950100,64.80,1579.20
49.975048,65.92,1602.02
50.000000,67.03,1627.22
