f,r,x
47.105800,6472.69,-6520.21
47.130752,6320.03,-6594.72
47.155700,6159.61,-6614.18
47.180648,5991.80,-6654.17
47.205600,5819.81,-6678.83
47.230552,5664.82,-6718.58
47.255500,5536.02,-6721.68
47.280448,5347.43,-6744.39
47.305400,5226.52,-6775.33
47.330352,5099.39,-6786.38
47.355300,4949.82,-6771.63
47.380248,4809.67,-6767.78
47.405200,4688.67,-6755.58
47.430152,4562.45,-6744.44
47.455100,4441.03,-6735.80
47.480048,4317.27,-6716.19
47.505000,4200.94,-6688.42
47.529952,4090.04,-6674.13
47.554900,4006.52,-6669.00
47.579848,3904.09,-6619.77
47.604800,3778.93,-6592.32
47.629752,3681.49,-6572.05
47.654700,3585.65,-6542.43
47.679648,3511.97,-6519.95
47.704600,3396.09,-6462.38
47.729552,3331.02,-6455.88
47.754500,3249.28,-6423.00
47.779448,3158.97,-6366.16
47.804400,3078.42,-6328.12
47.829352,3016.44,-6305.66
47.854300,2957.75,-6265.95
47.879248,2892.74,-6228.89
47.904200,2802.37,-6194.85
47.929152,2750.27,-6166.14
47.954100,2696.73,-6123.81
47.979048,2634.30,-6105.22
48.004000,2578.73,-6060.09
48.028952,2509.61,-6014.91
48.053900,2465.24,-5964.91
48.078848,2400.98,-5949.94
48.103800,2363.66,-5905.96
48.128752,2306.66,-5866.54
48.153700,2268.34,-5839.95
48.178648,2221.94,-5794.27
48.203600,2178.19,-5761.31
48.228552,2133.67,-5731.68
48.253500,2085.29,-5683.24
48.278448,2046.89,-5663.56
48.303400,2027.36,-5640.17
48.328352,1965.32,-5577.76
48.353300,1937.20,-5554.94
48.378248,1892.10,-5518.40
48.403200,1868.19,-5479.40
48.428152,1820.08,-5450.59
48.453100,1786.35,-5414.54
48.478048,1761.84,-5387.93
48.503000,1748.66,-5373.58
48.527952,1712.45,-5329.50
48.552900,1670.38,-5295.88
48.577848,1645.71,-5265.24
48.602800,1612.68,-5237.21
48.627752,1594.44,-5207.71
48.652700,1573.83,-5179.35
48.677648,1537.00,-5142.29
48.702600,1525.58,-5122.14
48.727552,1495.93,-5099.68
48.752500,1480.04,-5075.64
48.777448,1448.77,-5037.94
48.802400,1433.18,-5015.20
48.827352,1400.87,-4986.89
48.852300,1388.06,-4950.35
48.877248,1360.33,-4932.64
48.902200,1338.83,-4911.85
48.927152,1320.26,-4874.20
48.952100,1307.58,-4851.47
48.977048,1273.23,-4827.53
49.002000,1264.54,-4807.13
49.026952,1249.14,-4784.32
49.051900,1228.40,-4758.89
49.076848,1206.28,-4734.87
49.101800,1193.14,-4708.61
49.126752,1174.57,-4685.12
49.151700,1154.50,-4667.09
49.176648,1142.37,-4646.90
49.201600,1129.82,-4617.16
49.226552,1112.29,-4596.40
49.251500,1096.46,-4571.37
49.276448,1078.43,-4550.58
49.301400,1065.14,-4533.46
49.326352,1057.01,-4510.43
49.351300,1044.83,-4491.38
49.376248,1025.52,-4469.52
49.401200,1016.26,-4450.05
49.426152,998.00,-4423.01
49.451100,991.69,-4407.79
49.476048,969.90,-4383.99
49.501000,961.57,-4364.41
49.525952,950.66,-4347.77
49.550900,940.05,-4325.70
49.575848,928.22,-4308.51
49.600800,916.51,-4287.39
49.625752,906.53,-4269.05
49.650700,896.37,-4251.62
49.675648,885.88,-4230.63
49.700600,870.48,-4214.33
49.725552,864.68,-4195.17
49.750500,849.91,-4180.68
49.775448,837.91,-4158.26
49.800400,836.15,-4141.23
49.825352,819.96,-4117.92
49.850300,808.39,-4104.75
49.875248,806.38,-4087.28
49.900200,791.75,-4074.11
49.925152,782.16,-4051.58
49.950100,774.53,-4039.07
49.975048,761.17,-4016.47
50.000000,748.74,-3991.34
