f,r,x
23.702700,6994.40,-3670.55
23.727650,6769.43,-3894.86
23.752600,6542.69,-4077.62
23.777550,6309.12,-4238.19
23.802500,6109.15,-4383.29
23.827450,5894.11,-4501.54
23.852400,5661.97,-4598.76
23.877350,5427.81,-4688.39
23.902300,5223.65,-4740.44
23.927250,5030.91,-4786.14
23.952200,4828.42,-4814.15
23.977150,4629.82,-4847.02
24.002100,4467.65,-4852.53
24.027050,4287.82,-4866.28
24.052000,4115.35,-4857.51
24.076950,3973.17,-4856.42
24.101900,3824.24,-4848.55
24.126850,3679.81,-4821.59
24.151800,3544.41,-4805.95
24.176750,3426.99,-4783.05
24.201700,3312.58,-4756.28
24.226650,3203.96,-4728.08
24.251600,3090.81,-4694.03
24.276550,2991.02,-4661.95
24.301500,2908.23,-4622.83
24.326450,2806.98,-4584.03
24.351400,2725.28,-4542.81
24.376350,2649.65,-4511.88
24.401300,2563.92,-4470.71
24.426250,2494.92,-4443.75
24.451200,2425.35,-4403.60
24.476150,2362.32,-4361.64
24.501100,2291.59,-4327.25
24.526050,2228.01,-4289.23
24.551000,2175.27,-4251.14
24.575950,2122.04,-4211.34
24.600900,2065.98,-4176.35
24.625850,2012.08,-4139.41
24.650800,1966.53,-4099.51
24.675750,1918.20,-4063.59
24.700700,1875.50,-4031.42
24.725650,1830.62,-3992.33
24.750600,1789.92,-3956.99
24.775550,1749.19,-3924.14
24.800500,1710.95,-3886.08
24.825450,1679.53,-3854.44
24.850400,1644.03,-3822.86
24.875350,1610.03,-3791.92
24.900300,1579.30,-3759.72
24.925250,1550.23,-3727.68
24.950200,1520.82,-3698.43
24.975150,1489.62,-3669.40
25.000100,1470.83,-3642.22
25.025050,1443.95,-3609.04
25.050000,1416.31,-3584.41
25.074950,1390.29,-3556.94
25.099900,1371.60,-3527.64
25.124850,1347.26,-3501.20
25.149800,1325.50,-3475.64
25.174750,1302.92,-3449.99
25.199700,1286.96,-3424.36
25.224650,1265.31,-3399.14
25.249600,1247.96,-3373.66
25.274550,1228.64,-3350.66
25.299500,1206.90,-3326.23
25.324450,1190.74,-3303.54
25.349400,1176.84,-3280.73
25.374350,1156.41,-3253.02
25.399300,1140.49,-3235.13
25.424250,1123.18,-3209.78
25.449200,1112.36,-3187.48
25.474150,1094.93,-3164.57
25.499100,1081.00,-3146.08
25.524050,1066.56,-3121.43
25.549000,1055.23,-3103.60
25.573950,1037.99,-3080.99
25.598900,1027.21,-3057.96
25.623850,1013.39,-3038.42
25.648800,1003.25,-3017.74
25.673750,990.00,-2996.89
25.698700,978.26,-2980.98
25.723650,967.31,-2959.69
25.748600,957.18,-2940.74
25.773550,944.38,-2921.99
25.798500,935.39,-2901.19
25.823450,925.23,-2883.61
25.848400,912.12,-2864.70
25.873350,906.74,-2845.33
25.898300,896.81,-2828.88
25.923250,887.83,-2809.16
25.948200,878.67,-2792.87
25.973150,870.37,-2774.49
25.998100,862.72,-2758.64
26.023050,853.35,-2740.99
26.048000,845.31,-2727.20
26.072950,838.74,-2708.93
26.097900,833.93,-2692.63
26.122850,826.62,-2678.58
26.147800,816.19,-2660.44
26.172750,814.00,-2644.20
26.197700,805.59,-2630.15
26.222650,799.20,-2614.84
26.247600,794.53,-2600.64
26.272550,788.77,-2583.70
26.297500,782.05,-2571.56
26.322450,777.46,-2557.93
26.347400,769.73,-2541.35
26.372350,764.98,-2528.76
26.397300,761.24,-2514.63
26.422250,756.44,-2502.52
26.447200,751.27,-2488.87
26.472150,746.11,-2473.87
26.497100,741.49,-2461.16
26.522050,737.25,-2446.94
26.547000,731.21,-2436.15
26.571950,727.62,-2420.16
26.596900,722.62,-2408.29
26.621850,718.69,-2395.26
26.646800,712.37,-2382.96
26.671750,710.69,-2370.37
26.696700,706.31,-2356.99
26.721650,702.14,-2345.07
26.746600,698.58,-2331.23
26.771550,695.11,-2320.27
26.796500,688.66,-2308.11
26.821450,685.74,-2296.05
26.846400,682.43,-2282.61
26.871350,677.71,-2271.07
26.896300,675.93,-2260.73
26.921250,672.15,-2247.84
26.946200,668.05,-2235.63
26.971150,665.97,-2224.57
26.996100,661.93,-2213.42
27.021050,657.65,-2201.87
27.046000,653.56,-2189.04
27.070950,652.50,-2180.54
27.095900,648.30,-2168.17
27.120850,646.36,-2158.35
27.145800,641.29,-2146.70
27.170750,639.60,-2137.98
27.195700,635.15,-2125.16
27.220650,634.73,-2114.52
27.245600,630.91,-2103.65
27.270550,628.59,-2094.38
27.295500,625.66,-2083.01
27.320450,624.04,-2073.45
27.345400,619.69,-2063.47
27.370350,618.64,-2053.34
27.395300,616.52,-2043.54
27.420250,614.24,-2032.61
27.445200,611.67,-2022.85
27.470150,609.79,-2013.05
27.495100,606.31,-2004.09
27.520050,604.82,-1994.65
27.545000,602.66,-1985.52
27.569950,601.68,-1975.49
27.594900,598.53,-1965.11
27.619850,596.67,-1957.06
27.644800,594.51,-1946.41
27.669750,590.94,-1937.42
27.694700,590.65,-1929.05
27.719650,588.61,-1917.77
27.744600,586.14,-1908.76
27.769550,584.59,-1899.28
27.794500,581.63,-1890.08
27.819450,580.96,-1882.10
27.844400,579.22,-1871.83
27.869350,577.31,-1863.50
27.894300,575.40,-1854.36
27.919250,573.56,-1847.39
27.944200,572.97,-1836.53
27.969150,570.34,-1828.53
27.994100,568.44,-1819.93
28.019050,567.39,-1810.04
28.044000,565.61,-1801.92
28.068950,564.25,-1795.20
28.093900,562.95,-1785.02
28.118850,562.00,-1775.74
28.143800,560.43,-1768.36
28.168750,559.10,-1760.01
28.193700,556.87,-1751.10
28.218650,555.48,-1743.62
28.243600,554.76,-1733.92
28.268550,553.34,-1725.27
28.293500,552.08,-1717.02
28.318450,551.39,-1709.80
28.343400,549.62,-1701.88
28.368350,549.56,-1692.75
28.393300,548.42,-1685.34
28.418250,545.91,-1676.20
28.443200,546.15,-1668.70
28.468150,544.14,-1659.91
28.493100,543.09,-1652.82
28.518050,543.11,-1645.85
28.543000,542.14,-1637.12
28.567950,540.32,-1629.47
28.592900,539.25,-1621.42
28.617850,538.06,-1613.85
28.642800,537.48,-1605.39
28.667750,536.76,-1598.15
28.692700,535.36,-1589.73
28.717650,535.06,-1581.96
28.742600,533.85,-1575.02
28.767550,532.04,-1566.88
28.792500,532.45,-1559.66
28.817450,531.70,-1550.71
28.842400,529.79,-1544.05
28.867350,530.94,-1536.99
28.892300,529.61,-1528.49
28.917250,528.37,-1521.74
28.942200,527.75,-1513.35
28.967150,527.99,-1506.82
28.992100,527.36,-1498.89
29.017050,526.18,-1492.13
29.042000,525.04,-1482.77
29.066950,525.10,-1477.33
29.091900,524.37,-1469.04
29.116850,522.90,-1462.04
29.141800,522.76,-1454.78
29.166750,521.58,-1447.64
29.191700,521.79,-1439.68
29.216650,520.77,-1433.40
29.241600,519.93,-1425.51
29.266550,520.04,-1418.51
29.291500,519.09,-1411.73
29.316450,518.57,-1403.79
29.341400,518.39,-1396.89
29.366350,517.55,-1389.94
29.391300,518.00,-1382.98
29.416250,516.96,-1374.87
29.441200,517.45,-1368.51
29.466150,516.99,-1361.90
29.491100,515.83,-1354.25
29.516050,515.78,-1346.29
29.541000,515.97,-1340.49
29.565950,515.15,-1333.30
29.590900,514.55,-1325.56
29.615850,514.65,-1318.53
29.640800,514.53,-1311.74
29.665750,514.12,-1304.98
29.690700,513.81,-1298.07
29.715650,513.69,-1290.87
29.740600,514.00,-1284.31
29.765550,513.21,-1277.59
29.790500,513.53,-1270.42
29.815450,513.01,-1263.93
29.840400,512.62,-1256.29
29.865350,512.99,-1249.40
29.890300,513.07,-1243.16
29.915250,512.74,-1236.22
29.940200,513.23,-1229.11
29.965150,512.86,-1222.78
29.990100,512.26,-1215.34
30.015050,512.85,-1208.76
30.040000,512.74,-1201.82
30.064950,512.14,-1195.00
30.089900,512.22,-1188.55
30.114850,512.40,-1181.47
30.139800,512.42,-1174.56
30.164750,512.51,-1168.05
30.189700,512.47,-1160.93
30.214650,512.95,-1154.33
30.239600,512.61,-1147.83
30.264550,513.13,-1141.55
30.289500,513.19,-1134.49
30.314450,513.19,-1127.33
30.339400,513.75,-1120.77
30.364350,513.97,-1114.29
30.389300,513.89,-1107.49
30.414250,514.05,-1100.71
30.439200,514.15,-1094.20
30.464150,514.55,-1087.70
30.489100,514.93,-1080.61
30.514050,515.19,-1074.45
30.539000,515.47,-1067.74
30.563950,515.31,-1060.95
30.588900,516.09,-1054.78
30.613850,516.59,-1048.41
30.638800,515.69,-1041.30
30.663750,516.56,-1035.01
30.688700,517.03,-1028.45
30.713650,517.18,-1021.57
30.738600,517.57,-1014.92
30.763550,518.44,-1008.09
30.788500,518.83,-1002.44
30.813450,518.79,-995.37
30.838400,519.34,-988.89
30.863350,519.23,-982.41
30.888300,520.06,-975.81
30.913250,520.21,-969.60
30.938200,520.82,-962.62
30.963150,521.26,-956.32
30.988100,521.69,-950.05
31.013050,522.03,-943.45
31.038000,522.77,-936.59
31.062950,523.00,-930.35
31.087900,523.47,-924.07
31.112850,524.11,-917.28
31.137800,524.61,-911.17
31.162750,524.80,-903.88
31.187700,525.97,-897.76
31.212650,525.76,-891.24
31.237600,526.39,-884.86
31.262550,527.25,-878.44
31.287500,528.15,-871.75
31.312450,528.37,-865.28
31.337400,528.95,-858.98
31.362350,530.05,-852.36
31.387300,530.62,-846.07
31.412250,530.83,-839.48
31.437200,531.92,-832.92
31.462150,532.30,-826.21
31.487100,532.68,-819.98
31.512050,533.72,-813.38
31.537000,534.39,-806.84
31.561950,534.78,-800.57
31.586900,536.06,-793.90
31.611850,536.65,-787.46
31.636800,537.24,-780.57
31.661750,538.46,-774.21
31.686700,538.95,-767.61
31.711650,539.35,-761.12
31.736600,540.53,-754.88
31.761550,541.49,-748.22
31.786500,542.11,-741.56
31.811450,542.94,-734.88
31.836400,543.82,-728.80
31.861350,544.93,-722.08
31.886300,545.52,-715.74
31.911250,546.36,-709.04
31.936200,547.08,-702.20
31.961150,547.89,-696.15
31.986100,549.42,-689.55
32.011050,549.86,-682.78
32.036000,550.99,-676.63
32.060950,551.37,-669.64
32.085900,552.85,-663.43
32.110850,553.59,-656.78
32.135800,554.81,-649.92
32.160750,555.82,-643.33
32.185700,556.97,-636.85
32.210650,558.18,-630.46
32.235600,559.04,-623.61
32.260550,559.88,-616.92
32.285500,561.02,-610.51
32.310450,562.06,-603.91
32.335400,563.11,-597.11
32.360350,564.36,-590.63
32.385300,565.15,-584.11
32.410250,566.31,-577.52
32.435200,567.46,-570.61
32.460150,568.96,-564.13
32.485100,570.28,-557.31
32.510050,570.77,-550.64
32.535000,572.50,-544.25
32.559950,573.56,-537.34
32.584900,574.71,-530.41
32.609850,576.15,-523.66
32.634800,577.25,-517.31
32.659750,578.48,-510.67
32.684700,579.74,-503.67
32.709650,581.03,-496.89
32.734600,582.22,-490.48
32.759550,583.73,-483.36
32.784500,585.03,-476.76
32.809450,586.36,-469.88
32.834400,587.94,-463.10
32.859350,588.96,-456.22
32.884300,590.42,-449.66
32.909250,592.02,-442.71
32.934200,593.28,-435.70
32.959150,594.38,-428.99
32.984100,596.01,-422.06
33.009050,597.69,-415.15
33.034000,598.99,-408.41
33.058950,600.72,-401.51
33.083900,602.24,-394.34
33.108850,603.69,-387.69
33.133800,605.26,-380.65
33.158750,606.90,-374.07
33.183700,608.28,-366.98
33.208650,609.88,-360.00
33.233600,611.52,-352.79
33.258550,613.24,-345.73
33.283500,614.70,-338.95
33.308450,616.62,-331.81
33.333400,618.11,-324.63
33.358350,619.96,-317.56
33.383300,621.74,-310.46
33.408250,623.24,-303.34
33.433200,625.06,-296.56
33.458150,627.02,-289.42
33.483100,628.71,-282.43
33.508050,630.47,-275.13
33.533000,632.25,-268.04
33.557952,634.21,-260.90
33.582900,636.23,-253.73
33.607848,637.87,-246.65
33.632800,639.71,-239.62
33.657752,641.58,-232.19
33.682700,643.69,-225.22
33.707648,645.67,-217.95
33.732600,647.71,-210.38
33.757552,649.48,-203.27
33.782500,651.49,-195.95
33.807448,653.59,-188.83
33.832400,655.44,-181.50
33.857352,657.59,-174.16
33.882300,659.52,-166.60
33.907248,661.76,-159.47
33.932200,663.91,-152.27
33.957152,666.25,-144.74
33.982100,668.24,-137.39
34.007048,670.46,-129.80
34.032000,672.69,-122.68
34.056952,675.14,-115.08
34.081900,677.47,-107.22
34.106848,679.65,-99.87
34.131800,682.04,-92.45
34.156752,684.30,-84.60
34.181700,686.83,-77.04
34.206648,689.07,-69.44
34.231600,691.43,-61.84
34.256552,693.97,-54.41
34.281500,696.49,-46.45
34.306448,698.93,-39.14
34.331400,701.59,-31.17
34.356352,704.03,-23.50
34.381300,706.60,-15.92
34.406248,709.24,-8.13
34.431200,711.88,-0.37
34.456152,714.57,7.83
34.481100,717.31,15.32
34.506048,720.01,22.73
34.531000,722.90,30.92
34.555952,725.33,38.78
34.580900,728.35,46.99
34.605848,731.22,54.37
34.630800,733.92,62.46
34.655752,736.96,70.56
34.680700,739.92,78.47
34.705648,742.87,86.46
34.730600,745.90,94.61
34.755552,749.13,102.59
34.780500,752.26,110.63
34.805448,755.30,118.49
34.830400,758.23,126.90
34.855352,761.53,135.14
34.880300,764.61,143.74
34.905248,768.05,151.54
34.930200,771.32,159.78
34.955152,774.83,168.31
34.980100,778.09,176.57
35.005048,781.33,185.41
35.030000,785.18,193.24
35.054952,788.37,201.68
35.079900,791.60,210.20
35.104848,795.67,218.83
35.129800,799.16,226.90
35.154752,802.69,235.75
35.179700,806.38,244.15
35.204648,810.28,252.88
35.229600,813.99,261.51
35.254552,817.55,270.35
35.279500,821.45,278.83
35.304448,825.70,287.16
35.329400,829.56,296.25
35.354352,833.69,305.03
35.379300,837.85,313.62
35.404248,842.05,322.68
35.429200,845.56,331.36
35.454152,850.10,340.09
35.479100,854.61,349.03
35.504048,858.40,358.45
35.529000,862.94,367.13
35.553952,867.39,376.77
35.578900,871.95,385.46
35.603848,876.70,394.46
35.628800,880.91,403.93
35.653752,885.85,413.23
35.678700,890.59,422.20
35.703648,895.25,431.21
35.728600,900.35,440.47
35.753552,904.66,450.22
35.778500,910.29,459.38
35.803448,914.80,468.92
35.828400,920.15,478.12
35.853352,925.49,487.69
35.878300,930.36,496.99
35.903248,935.24,506.85
35.928200,940.99,516.65
35.953152,946.40,526.29
35.978100,951.81,535.87
36.003048,956.69,545.53
36.028000,962.97,555.12
36.052952,968.12,564.98
36.077900,973.78,574.59
36.102848,980.42,584.41
36.127800,985.45,595.18
36.152752,991.49,604.72
36.177700,997.67,615.07
36.202648,1003.45,624.98
36.227600,1009.62,634.98
36.252552,1016.63,644.72
36.277500,1023.08,655.51
36.302448,1028.71,665.52
36.327400,1035.62,675.49
36.352352,1041.78,686.68
36.377300,1049.14,697.16
36.402248,1056.06,707.32
36.427200,1062.49,717.74
36.452152,1069.46,728.88
36.477100,1076.29,739.57
36.502048,1083.39,749.87
36.527000,1090.28,760.23
36.551952,1098.29,770.51
36.576900,1105.50,781.64
36.601848,1113.44,792.99
36.626800,1121.80,804.14
36.651752,1129.38,814.18
36.676700,1136.78,825.60
36.701648,1145.17,837.12
36.726600,1152.21,847.64
36.751552,1160.88,859.17
36.776500,1168.77,870.08
36.801448,1177.56,881.08
36.826400,1185.47,892.49
36.851352,1194.98,903.65
36.876300,1204.01,914.94
36.901248,1212.46,926.99
36.926200,1220.12,937.49
36.951152,1230.64,949.11
36.976100,1239.36,961.78
37.001048,1248.43,972.33
37.026000,1257.81,983.97
37.050952,1267.44,996.14
37.075900,1277.35,1007.74
37.100848,1288.26,1019.26
37.125800,1297.29,1031.07
37.150752,1307.78,1042.94
37.175700,1318.34,1055.73
37.200648,1329.02,1067.51
37.225600,1339.18,1080.34
37.250552,1349.21,1092.62
37.275500,1362.45,1103.91
37.300448,1372.53,1115.82
37.325400,1384.33,1128.61
37.350352,1395.83,1141.39
37.375300,1406.30,1153.07
37.400248,1418.82,1165.90
37.425200,1430.26,1178.91
37.450152,1443.13,1192.23
37.475100,1455.09,1204.49
37.500048,1468.45,1216.69
37.525000,1482.50,1229.28
37.549952,1494.08,1242.39
37.574900,1506.54,1255.35
37.599848,1520.31,1269.76
37.624800,1535.63,1281.41
37.649752,1547.05,1294.95
37.674700,1561.87,1307.50
37.699648,1575.96,1322.19
37.724600,1589.36,1334.49
37.749552,1604.25,1347.16
37.774500,1619.21,1360.50
37.799448,1635.54,1374.89
37.824400,1649.87,1386.85
37.849352,1666.09,1400.68
37.874300,1682.13,1414.37
37.899248,1696.04,1427.63
37.924200,1714.07,1441.79
37.949152,1728.83,1454.91
37.974100,1749.08,1467.11
37.999048,1766.01,1482.41
38.024000,1782.34,1496.67
38.048952,1800.63,1510.10
38.073900,1819.68,1523.77
38.098848,1837.92,1539.31
38.123800,1854.82,1551.66
38.148752,1874.65,1564.13
38.173700,1893.51,1577.75
38.198648,1913.10,1592.48
38.223600,1933.69,1607.49
38.248552,1954.99,1619.24
38.273500,1972.06,1635.59
38.298448,1997.13,1648.45
38.323400,2017.33,1661.46
38.348352,2038.14,1677.08
38.373300,2063.47,1689.77
38.398248,2084.46,1704.16
38.423200,2106.82,1717.36
38.448152,2130.84,1732.62
38.473100,2154.78,1746.87
38.498048,2179.68,1758.66
38.523000,2205.02,1772.31
38.547952,2229.64,1784.61
38.572900,2257.25,1803.00
38.597848,2282.92,1812.68
38.622800,2307.71,1824.58
38.647752,2335.29,1840.01
38.672700,2360.32,1857.62
38.697648,2389.72,1868.25
38.722600,2422.59,1883.67
38.747552,2446.93,1894.34
38.772500,2479.80,1907.36
38.797448,2510.88,1919.20
38.822400,2544.53,1932.20
38.847352,2572.97,1948.67
38.872300,2603.64,1956.55
38.897248,2636.36,1971.49
38.922200,2668.84,1981.97
38.947152,2703.44,1995.05
38.972100,2738.49,2008.22
38.997048,2772.65,2019.45
39.022000,2809.26,2028.59
39.046952,2848.19,2040.01
39.071900,2885.16,2053.67
39.096848,2924.03,2063.57
39.121800,2960.46,2069.45
39.146752,3001.86,2080.05
39.171700,3038.46,2094.50
39.196648,3083.10,2100.80
39.221600,3122.74,2105.97
39.246552,3167.36,2112.48
39.271500,3209.01,2123.62
39.296448,3251.08,2131.62
39.321400,3298.58,2134.91
39.346352,3339.01,2139.87
39.371300,3387.98,2148.93
39.396248,3440.48,2152.34
39.421200,3484.69,2156.76
39.446152,3530.49,2159.17
39.471100,3585.29,2161.15
39.496048,3632.00,2166.38
39.521000,3682.01,2163.44
39.545952,3739.81,2163.63
39.570900,3789.37,2160.04
39.595848,3845.14,2158.52
39.620800,3901.53,2158.90
39.645752,3955.00,2158.47
39.670700,4012.60,2150.24
39.695648,4075.52,2141.60
39.720600,4138.30,2134.01
39.745552,4195.69,2124.24
39.770500,4259.26,2110.08
39.795448,4316.75,2106.76
39.820400,4374.55,2089.15
39.845352,4432.67,2068.61
39.870300,4501.53,2062.79
39.895248,4572.42,2037.22
39.920200,4624.94,2018.99
39.945152,4694.49,1989.98
39.970100,4765.46,1967.82
39.995048,4825.65,1949.47
40.020000,4895.58,1915.93
40.044952,4968.45,1879.71
40.069900,5030.78,1848.47
40.094848,5100.23,1812.68
40.119800,5154.56,1787.01
40.144752,5231.92,1744.65
40.169700,5304.32,1709.59
40.194648,5366.39,1667.40
40.219600,5430.97,1618.42
40.244552,5510.98,1552.94
40.269500,5572.18,1514.05
40.294448,5626.81,1469.49
40.319400,5703.76,1400.30
40.344352,5770.29,1350.08
40.369300,5832.20,1282.32
40.394248,5891.04,1223.72
40.419200,5967.23,1149.08
40.444152,6025.67,1075.58
40.469100,6074.75,995.35
40.494048,6120.67,934.38
40.519000,6188.19,840.48
40.543952,6242.78,775.86
40.568900,6294.11,684.79
40.593848,6342.18,600.86
40.618800,6382.69,513.57
40.643752,6417.15,404.91
40.668700,6468.39,319.07
40.693648,6505.64,237.13
40.718600,6534.40,117.97
40.743552,6568.55,10.83
40.768500,6592.50,-78.84
40.793448,6620.15,-192.60
40.818400,6635.95,-308.65
40.843352,6663.46,-396.70
40.868300,6682.91,-490.75
40.893248,6692.39,-627.57
40.918200,6700.65,-724.14
40.943152,6699.98,-834.06
40.968100,6697.03,-955.20
40.993048,6692.29,-1076.52
41.018000,6668.61,-1210.48
41.042952,6662.44,-1303.95
41.067900,6636.70,-1414.84
41.092848,6617.21,-1512.11
41.117800,6579.83,-1647.31
41.142752,6534.77,-1753.12
41.167700,6510.14,-1861.52
41.192648,6457.91,-1972.70
41.217600,6420.88,-2073.37
41.242552,6350.31,-2180.55
41.267500,6296.74,-2262.99
41.292448,6236.66,-2360.50
41.317400,6175.43,-2467.33
41.342352,6109.86,-2547.98
41.367300,6051.55,-2644.02
41.392248,5986.89,-2706.32
41.417200,5900.78,-2788.60
41.442152,5814.46,-2875.92
41.467100,5741.36,-2949.07
41.492048,5654.94,-3011.83
41.517000,5577.20,-3081.56
41.541952,5504.53,-3140.18
41.566900,5404.73,-3204.05
41.591848,5326.86,-3247.15
41.616800,5232.81,-3296.33
41.641752,5138.54,-3350.16
41.666700,5055.43,-3394.76
41.691648,4972.06,-3426.89
41.716600,4872.20,-3460.45
41.741552,4793.15,-3497.74
41.766500,4704.53,-3531.42
41.791448,4619.35,-3540.13
41.816400,4522.11,-3567.80
41.841352,4426.68,-3588.85
41.866300,4347.94,-3607.02
41.891248,4267.35,-3614.87
41.916200,4173.52,-3624.23
41.941152,4091.21,-3632.22
41.966100,4012.31,-3639.39
41.991048,3931.67,-3636.61
42.016000,3842.82,-3639.68
42.040952,3771.61,-3637.13
42.065900,3694.64,-3627.67
42.090848,3620.62,-3626.22
42.115800,3545.56,-3614.89
42.140752,3471.71,-3608.30
42.165700,3400.09,-3597.69
42.190648,3323.93,-3576.86
42.215600,3263.78,-3565.73
42.240552,3188.43,-3547.70
42.265500,3125.29,-3524.23
42.290448,3069.81,-3506.61
42.315400,2998.37,-3484.47
42.340352,2944.00,-3463.10
42.365300,2885.40,-3445.44
42.390248,2824.62,-3415.87
42.415200,2764.97,-3383.05
42.440152,2705.74,-3364.04
42.465100,2650.97,-3337.03
42.490048,2602.18,-3304.13
42.515000,2555.99,-3277.59
42.539952,2499.55,-3248.39
42.564900,2451.91,-3215.05
42.589848,2407.82,-3188.32
42.614800,2361.74,-3154.77
42.639752,2316.78,-3117.74
42.664700,2268.72,-3085.31
42.689648,2235.00,-3051.77
42.714600,2187.88,-3013.42
42.739552,2149.58,-2977.15
42.764500,2115.95,-2936.89
42.789448,2080.06,-2901.56
42.814400,2039.47,-2864.03
42.839352,2001.80,-2831.43
42.864300,1972.56,-2796.20
42.889248,1935.54,-2766.36
42.914200,1898.08,-2729.22
42.939152,1868.23,-2695.01
42.964100,1832.97,-2661.26
42.989048,1805.75,-2626.51
43.014000,1772.18,-2583.28
43.038952,1743.98,-2551.72
43.063900,1711.48,-2513.86
43.088848,1685.64,-2472.94
43.113800,1661.67,-2431.31
43.138752,1635.59,-2395.57
43.163700,1613.38,-2361.01
43.188648,1592.53,-2320.25
43.213600,1569.54,-2278.87
43.238552,1548.28,-2239.00
43.263500,1526.78,-2198.07
43.288448,1509.22,-2159.91
43.313400,1489.80,-2115.70
43.338352,1473.79,-2078.77
43.363300,1454.61,-2036.41
43.388248,1439.42,-1994.41
43.413200,1424.04,-1954.08
43.438152,1411.46,-1912.62
43.463100,1396.26,-1869.27
43.488048,1382.09,-1827.80
43.513000,1374.01,-1786.92
43.537952,1360.44,-1742.15
43.562900,1352.62,-1703.45
43.587848,1345.22,-1661.79
43.612800,1333.71,-1618.12
43.637752,1324.70,-1575.32
43.662700,1320.76,-1534.38
43.687648,1314.09,-1492.40
43.712600,1307.94,-1449.41
43.737552,1304.77,-1407.28
43.762500,1300.33,-1359.69
43.787448,1298.20,-1322.55
43.812400,1293.13,-1276.67
43.837352,1289.67,-1234.69
43.862300,1293.07,-1192.79
43.887248,1291.80,-1150.41
43.912200,1288.93,-1102.92
43.937152,1289.41,-1058.30
43.962100,1292.25,-1017.58
43.987048,1292.77,-974.09
44.012000,1293.98,-926.99
44.036952,1299.34,-885.13
44.061900,1302.62,-840.24
44.086848,1312.12,-793.89
44.111800,1316.71,-747.96
44.136752,1317.48,-704.63
44.161700,1328.21,-658.23
44.186648,1333.64,-614.14
44.211600,1337.61,-566.66
44.236552,1352.07,-518.20
44.261500,1355.30,-475.52
44.286448,1368.25,-429.53
44.311400,1381.00,-381.09
44.336352,1392.84,-332.64
44.361300,1403.15,-288.25
44.386248,1415.92,-240.38
44.411200,1434.15,-190.73
44.436152,1447.26,-142.25
44.461100,1465.35,-96.31
44.486048,1487.29,-41.94
44.511000,1504.78,0.63
44.535952,1530.26,44.53
44.560900,1553.83,89.14
44.585848,1585.27,139.19
44.610800,1612.54,189.82
44.635752,1638.37,238.63
44.660700,1668.46,293.32
44.685648,1696.00,346.36
44.710600,1723.07,400.21
44.735552,1751.12,445.37
44.760500,1780.92,496.32
44.785448,1811.01,556.59
44.810400,1843.06,601.53
44.835352,1874.30,657.10
44.860300,1905.00,709.59
44.885248,1944.45,769.01
44.910200,1978.57,821.86
44.935152,2025.47,889.87
44.960100,2069.97,951.43
44.985048,2116.15,1006.85
45.010000,2152.90,1052.82
45.034952,2210.59,1106.54
45.059900,2276.24,1166.46
45.084848,2332.82,1227.80
45.109800,2398.13,1275.37
45.134752,2464.15,1334.20
45.159700,2525.45,1389.69
45.184648,2596.63,1447.07
45.209600,2668.40,1505.09
45.234552,2736.23,1564.55
45.259500,2819.44,1607.87
45.284448,2896.35,1665.80
45.309400,2972.96,1717.02
45.334352,3064.51,1766.00
45.359300,3167.68,1812.98
45.384248,3260.81,1861.57
45.409200,3351.62,1908.72
45.434152,3464.65,1952.98
45.459100,3574.70,1992.11
45.484048,3675.01,2035.41
45.509000,3794.59,2068.09
45.533952,3922.74,2098.12
45.558900,4044.28,2120.07
45.583848,4149.96,2158.01
45.608800,4283.60,2182.14
45.633752,4441.16,2188.49
45.658700,4562.58,2211.64
45.683648,4699.49,2228.38
45.708600,4866.36,2218.43
45.733552,4992.28,2236.14
45.758500,5158.60,2213.98
45.783448,5312.52,2217.69
45.808400,5486.66,2195.43
45.833352,5642.57,2172.93
45.858300,5811.31,2129.14
45.883248,5973.39,2086.14
45.908200,6136.91,2043.96
45.933152,6328.21,1972.08
45.958100,6493.39,1904.30
45.983048,6650.94,1831.46
46.008000,6840.80,1718.09
46.032952,7000.62,1642.32
46.057900,7181.75,1523.91
46.082848,7360.48,1418.51
46.107800,7523.99,1266.79
46.132752,7688.09,1120.10
46.157700,7815.68,973.51
46.182648,7980.30,808.69
46.207600,8125.23,636.94
46.232552,8266.57,461.37
46.257500,8364.44,276.46
46.282448,8516.00,64.17
46.307400,8608.96,-68.98
46.332352,8691.21,-339.01
46.357300,8787.06,-535.85
46.382248,8843.67,-792.27
46.407200,8919.44,-1002.55
46.432152,8958.92,-1218.52
46.457100,8958.41,-1513.54
46.482048,9011.98,-1701.98
46.507000,8999.55,-1955.61
46.531952,8960.00,-2184.94
46.556900,8897.98,-2430.61
46.581848,8869.93,-2611.57
46.606800,8802.48,-2881.61
46.631752,8747.48,-3057.74
46.656700,8669.80,-3266.68
46.681648,8607.34,-3478.81
46.706600,8503.35,-3681.84
46.731552,8426.77,-3834.55
46.756500,8302.98,-4035.51
46.781448,8231.03,-4189.20
46.806400,8081.68,-4385.66
46.831352,7970.67,-4531.38
46.856300,7874.44,-4691.49
46.881248,7776.75,-4792.81
46.906200,7634.22,-4943.67
46.931152,7501.75,-5102.77
46.956100,7370.63,-5218.18
46.981048,7242.31,-5337.77
47.006000,7089.44,-5424.45
47.030952,6936.58,-5549.60
47.055900,6812.59,-5610.36
47.080848,6673.52,-5686.87
47.105800,6498.03,-5751.76
47.130752,6350.90,-5830.56
47.155700,6217.62,-5883.84
